Column1,Air temperature _K_,Process temperature _K_,Rotational speed _rpm_,Torque _Nm_,Tool wear _min_,Type_H,Type_L,Type_M,Machine failure_RF
263,-1.002385477,-1.284364316,0.268993806,-0.771125036,-1.224663309,FALSE,FALSE,TRUE,0
264,-0.952389443,-1.21696343,-0.829875838,0.753687996,-1.177531265,FALSE,TRUE,FALSE,0
265,-1.002385477,-1.284364316,-0.472882654,-0.289605131,-1.146109903,FALSE,TRUE,FALSE,0
266,-1.002385477,-1.284364316,-0.550974913,0.372484738,-1.114688541,TRUE,FALSE,FALSE,0
267,-1.052381511,-1.351765201,2.316126596,-1.89467148,-1.036135135,FALSE,TRUE,FALSE,0
268,-1.052381511,-1.351765201,1.457111747,-1.523499887,-1.004713772,TRUE,FALSE,FALSE,0
269,-1.002385477,-1.351765201,-0.082421359,-0.299636796,-0.926160366,FALSE,TRUE,FALSE,0
270,-1.002385477,-1.351765201,-0.104733433,-0.038813514,-0.894739004,TRUE,FALSE,FALSE,0
271,-0.952389443,-1.284364316,-0.484038691,0.081566462,-0.816185598,FALSE,FALSE,TRUE,0
272,-0.952389443,-1.284364316,-0.305542099,0.041439804,-0.769053555,FALSE,TRUE,FALSE,0
273,-0.952389443,-1.351765201,-0.629067172,0.603213026,-0.737632192,FALSE,TRUE,FALSE,0
274,-0.952389443,-1.351765201,0.631565009,-1.152328294,-0.70621083,FALSE,TRUE,FALSE,0
275,-1.002385477,-1.351765201,-0.768517635,1.475967853,-0.674789467,FALSE,TRUE,FALSE,0
276,-1.002385477,-1.419166087,1.178210822,-1.342929923,-0.643368105,FALSE,FALSE,TRUE,0
277,-1.002385477,-1.351765201,-0.333432192,1.074701266,-0.596236062,TRUE,FALSE,FALSE,0
278,-1.002385477,-1.351765201,0.453068417,-1.062043311,-0.517682656,FALSE,FALSE,TRUE,0
279,-1.002385477,-1.284364316,1.563094098,-1.663943192,-0.470550612,FALSE,TRUE,FALSE,0
280,-0.952389443,-1.284364316,-0.461726617,0.372484738,-0.43912925,FALSE,FALSE,TRUE,0
281,-0.952389443,-1.351765201,0.486536528,-0.349795119,-0.391997206,FALSE,TRUE,FALSE,0
282,-0.952389443,-1.284364316,-0.829875838,0.984416284,-0.360575844,FALSE,FALSE,TRUE,0
283,-0.90239341,-1.21696343,-0.389212377,0.302263085,-0.3134438,FALSE,TRUE,FALSE,0
284,-0.90239341,-1.149562545,2.85719439,-2.085273109,-0.282022438,FALSE,TRUE,FALSE,0
285,-0.90239341,-1.149562545,0.163011455,-0.399953442,-0.250601076,FALSE,TRUE,FALSE,0
286,-0.90239341,-1.149562545,0.280149843,-0.680840054,-0.219179713,FALSE,TRUE,FALSE,0
287,-0.90239341,-1.149562545,1.485001839,-0.841346688,-0.187758351,FALSE,TRUE,FALSE,0
288,-0.90239341,-1.082161659,-0.857765931,0.222009768,-0.156336988,TRUE,FALSE,FALSE,0
289,-0.952389443,-1.082161659,-0.573286987,0.673434679,-0.077783583,FALSE,TRUE,FALSE,0
290,-0.952389443,-1.082161659,-0.56213095,0.563086367,-0.04636222,FALSE,TRUE,FALSE,0
291,-1.002385477,-1.149562545,-0.366900303,0.262136427,-0.014940858,FALSE,TRUE,FALSE,0
292,-0.952389443,-1.082161659,-1.136666856,0.021376474,0.016480505,FALSE,TRUE,FALSE,0
293,-0.952389443,-1.014760773,-0.818719801,0.48283305,0.047901867,TRUE,FALSE,FALSE,0
294,-0.952389443,-1.014760773,-0.930280171,1.114827925,0.126455273,FALSE,FALSE,TRUE,0
295,-0.952389443,-0.947359888,0.988558193,-0.931631671,0.173587316,FALSE,FALSE,TRUE,0
296,-1.002385477,-1.014760773,-0.801985746,0.623276355,0.22071936,FALSE,TRUE,FALSE,0
297,-1.002385477,-1.014760773,0.971824137,-1.473341563,0.252140722,FALSE,TRUE,FALSE,0
298,-1.052381511,-1.014760773,3.292279833,-2.135431433,0.283562085,TRUE,FALSE,FALSE,0
299,-1.102377544,-1.149562545,0.157433436,-0.440080101,0.362115491,FALSE,FALSE,TRUE,0
300,-1.102377544,-1.082161659,0.464224454,-0.169225155,0.409247534,FALSE,TRUE,FALSE,0
301,-1.152373578,-1.082161659,1.122430637,-1.292771599,0.440668896,FALSE,TRUE,FALSE,0
302,-1.102377544,-1.082161659,-0.149357581,-0.490238425,0.472090259,TRUE,FALSE,FALSE,0
303,-1.102377544,-1.082161659,-0.333432192,0.352421409,0.550643665,FALSE,FALSE,TRUE,0
304,-1.102377544,-1.082161659,1.105696581,-1.25264494,0.597775708,FALSE,TRUE,FALSE,0
305,-1.102377544,-1.082161659,3.292279833,-2.085273109,0.629197071,FALSE,TRUE,FALSE,0
306,-1.102377544,-1.082161659,-0.919124134,0.713561337,0.660618433,FALSE,TRUE,FALSE,0
307,-1.102377544,-1.082161659,0.224369658,-0.339763454,0.692039795,FALSE,FALSE,TRUE,0
308,-1.052381511,-1.014760773,-1.304007411,0.723593002,0.739171839,FALSE,TRUE,FALSE,0
309,-1.052381511,-1.014760773,-0.500772747,0.081566462,0.770593201,FALSE,FALSE,TRUE,0
310,-1.002385477,-0.947359888,-0.071265322,0.181883109,0.817725245,TRUE,FALSE,FALSE,0
311,-1.002385477,-0.947359888,-0.478460673,0.412611397,0.896278651,FALSE,FALSE,TRUE,0
312,-1.052381511,-0.947359888,-0.394790395,-0.399953442,0.943410694,FALSE,TRUE,FALSE,0
313,-1.002385477,-0.947359888,-1.259383263,1.084732931,0.974832057,FALSE,TRUE,FALSE,0
314,-1.052381511,-1.014760773,-1.331897503,1.305429554,1.006253419,FALSE,FALSE,TRUE,0
315,-1.052381511,-1.082161659,0.598096898,0.061503133,1.053385463,FALSE,TRUE,FALSE,0
316,-1.102377544,-1.082161659,0.977402156,-0.680840054,1.084806825,FALSE,TRUE,FALSE,0
317,-1.102377544,-1.082161659,0.815639619,-1.162359958,1.116228187,FALSE,TRUE,FALSE,0
318,-1.102377544,-1.082161659,-0.149357581,-0.00871852,1.14764955,FALSE,TRUE,FALSE,0
319,-1.102377544,-1.082161659,0.408444269,-0.791188365,1.179070912,FALSE,TRUE,FALSE,0
320,-1.102377544,-1.082161659,0.062607122,-0.179256819,1.210492274,TRUE,FALSE,FALSE,0
321,-1.102377544,-1.082161659,-0.11588947,-0.751061706,1.28904568,FALSE,TRUE,FALSE,0
322,-1.102377544,-1.014760773,-0.506350765,0.001313145,1.320467043,FALSE,TRUE,FALSE,0
323,-1.102377544,-1.014760773,0.123965325,0.63330802,1.351888405,FALSE,TRUE,FALSE,0
324,-1.102377544,-1.014760773,-0.283230025,0.191914774,1.383309767,FALSE,FALSE,TRUE,0
325,-1.102377544,-1.014760773,0.893731878,-1.222549946,1.430441811,FALSE,TRUE,FALSE,0
326,-1.152373578,-1.014760773,-0.210715785,0.14175645,1.461863173,FALSE,TRUE,FALSE,0
327,-1.152373578,-1.014760773,-0.924702153,1.676601147,1.493284536,FALSE,TRUE,FALSE,1
328,-1.202369612,-1.082161659,0.916043952,-0.861410018,1.524705898,TRUE,FALSE,FALSE,0
329,-1.152373578,-1.014760773,1.010870267,-1.011884988,1.603259304,TRUE,FALSE,FALSE,0
330,-1.202369612,-1.082161659,-0.78525169,0.191914774,1.68181271,FALSE,FALSE,TRUE,0
331,-1.202369612,-1.082161659,-0.82429782,1.195081242,1.728944753,FALSE,FALSE,TRUE,0
332,-1.202369612,-1.149562545,-0.0043291,0.021376474,-1.695983744,FALSE,FALSE,TRUE,0
333,-1.252365645,-1.21696343,0.603674916,-0.871441682,-1.648851701,FALSE,TRUE,FALSE,0
334,-1.252365645,-1.284364316,-0.389212377,0.48283305,-1.617430338,FALSE,FALSE,TRUE,0
335,-1.302361679,-1.284364316,1.172632803,-1.413151575,-1.570298295,FALSE,TRUE,FALSE,0
336,-1.202369612,-1.21696343,2.544825354,-1.954861468,-1.538876933,FALSE,FALSE,TRUE,0
337,-1.202369612,-1.149562545,1.133586674,-1.232581611,-1.491744889,FALSE,TRUE,FALSE,0
338,-1.252365645,-1.21696343,0.135121362,-0.179256819,-1.460323527,FALSE,TRUE,FALSE,0
339,-1.252365645,-1.21696343,0.971824137,-0.7811567,-1.428902164,FALSE,FALSE,TRUE,0
340,-1.302361679,-1.284364316,-0.361322284,-0.058876843,-1.381770121,FALSE,TRUE,FALSE,0
341,-1.302361679,-1.21696343,-0.048953248,-0.741030042,-1.350348758,FALSE,FALSE,TRUE,0
342,-1.302361679,-1.21696343,-0.37805634,0.653371349,-1.303216715,FALSE,TRUE,FALSE,0
343,-1.252365645,-1.149562545,-0.841031875,0.864036308,-1.271795352,FALSE,TRUE,FALSE,0
344,-1.252365645,-1.21696343,5.071667735,-2.626983002,-1.24037399,FALSE,FALSE,TRUE,0
345,-1.252365645,-1.149562545,0.257837769,-0.710935048,-1.193241946,FALSE,TRUE,FALSE,0
346,-1.252365645,-1.149562545,-0.444992562,0.522959708,-1.161820584,FALSE,FALSE,TRUE,0
347,-1.252365645,-1.149562545,0.029139011,0.081566462,-1.114688541,FALSE,TRUE,FALSE,0
348,-1.202369612,-1.149562545,0.436334361,-0.831315024,-1.083267178,FALSE,TRUE,FALSE,0
349,-1.202369612,-1.149562545,0.313617954,-0.570491742,-1.051845816,FALSE,TRUE,FALSE,0
350,-1.202369612,-1.149562545,-0.774095653,0.432674726,-1.020424453,TRUE,FALSE,FALSE,0
351,-1.202369612,-1.082161659,0.40286625,-0.901536677,-0.941871048,FALSE,FALSE,TRUE,0
352,-1.202369612,-1.082161659,-0.177247674,0.603213026,-0.894739004,FALSE,FALSE,TRUE,0
353,-1.252365645,-1.149562545,0.754281416,-1.001853323,-0.84760696,TRUE,FALSE,FALSE,0
354,-1.202369612,-1.149562545,0.66503312,-0.570491742,-0.769053555,FALSE,TRUE,FALSE,0
355,-1.202369612,-1.149562545,0.469802472,-0.30966846,-0.737632192,FALSE,TRUE,FALSE,0
356,-1.202369612,-1.082161659,-0.78525169,0.894131302,-0.70621083,FALSE,FALSE,TRUE,0
357,-1.202369612,-1.082161659,-0.121467489,-0.580523407,-0.659078786,FALSE,TRUE,FALSE,0
358,-1.202369612,-1.149562545,-0.400368414,-0.32973179,-0.627657424,FALSE,FALSE,TRUE,0
359,-1.202369612,-1.149562545,0.157433436,-0.540396748,-0.58052538,FALSE,FALSE,TRUE,0
360,-1.252365645,-1.149562545,-0.099155415,-0.179256819,-0.533393337,FALSE,FALSE,TRUE,0
361,-1.252365645,-1.149562545,0.319195973,-0.319700125,-0.486261293,FALSE,TRUE,FALSE,0
362,-1.202369612,-1.149562545,0.564628787,-0.911568341,-0.454839931,TRUE,FALSE,FALSE,0
363,-1.202369612,-1.149562545,-0.56213095,0.78378299,-0.376286525,FALSE,TRUE,FALSE,0
364,-1.202369612,-1.082161659,-0.735049524,1.526126177,-0.344865163,FALSE,TRUE,FALSE,0
365,-1.202369612,-1.082161659,-1.036262523,1.756854464,-0.3134438,FALSE,TRUE,FALSE,0
366,-1.202369612,-1.014760773,0.073763159,0.091598127,-0.282022438,FALSE,FALSE,TRUE,0
367,-1.202369612,-1.082161659,0.168589473,-0.169225155,-0.234890394,FALSE,FALSE,TRUE,0
368,-1.252365645,-1.082161659,-0.277652007,-0.048845179,-0.187758351,FALSE,TRUE,FALSE,0
369,-1.252365645,-1.082161659,0.268993806,-0.389921778,-0.156336988,TRUE,FALSE,FALSE,0
370,-1.252365645,-1.149562545,0.464224454,-0.279573466,-0.077783583,FALSE,FALSE,TRUE,0
371,-1.252365645,-1.082161659,0.363820121,-0.189288484,-0.030651539,FALSE,TRUE,FALSE,0
372,-1.302361679,-1.149562545,-0.746205561,1.175017913,0.000769823,FALSE,FALSE,TRUE,0
373,-1.302361679,-1.149562545,-0.707159431,0.201946439,0.047901867,FALSE,TRUE,FALSE,0
374,-1.302361679,-1.149562545,-0.60117708,0.302263085,0.079323229,FALSE,TRUE,FALSE,0
375,-1.302361679,-1.21696343,-0.032219193,-0.259510137,0.110744592,FALSE,TRUE,FALSE,0
376,-1.302361679,-1.21696343,-0.768517635,1.195081242,0.142165954,FALSE,FALSE,TRUE,0
377,-1.302361679,-1.21696343,-0.640223209,1.395714536,0.189297998,FALSE,FALSE,TRUE,0
378,-1.352357712,-1.21696343,1.200522896,-1.062043311,0.236430041,FALSE,TRUE,FALSE,0
379,-1.352357712,-1.21696343,1.200522896,-1.322866593,0.267851403,FALSE,TRUE,FALSE,0
380,-1.252365645,-1.149562545,5.718717881,-2.727299649,0.299272766,FALSE,TRUE,FALSE,1
381,-1.252365645,-1.014760773,0.040295048,0.041439804,0.330694128,FALSE,TRUE,FALSE,0
382,-1.252365645,-1.014760773,-1.136666856,0.80384632,0.362115491,FALSE,TRUE,FALSE,0
383,-1.252365645,-0.947359888,1.691388524,-1.302803264,0.393536853,FALSE,FALSE,TRUE,0
384,-1.252365645,-1.014760773,0.966246119,-1.322866593,0.440668896,FALSE,TRUE,FALSE,0
385,-1.202369612,-0.947359888,-0.696003394,0.543023038,0.472090259,FALSE,FALSE,TRUE,0
386,-1.202369612,-0.879959002,-1.225915152,1.094764595,0.519222302,FALSE,TRUE,FALSE,0
387,-1.152373578,-0.879959002,-1.616376447,2.04777274,0.550643665,FALSE,TRUE,FALSE,0
388,-1.202369612,-0.879959002,-0.467304636,0.823909649,0.582065027,FALSE,TRUE,FALSE,0
389,-1.202369612,-0.879959002,-0.729471505,1.485999518,0.613486389,FALSE,FALSE,TRUE,0
390,-1.202369612,-0.879959002,-0.439414543,0.673434679,0.660618433,FALSE,TRUE,FALSE,0
391,-1.202369612,-0.947359888,-0.26649597,-0.189288484,0.692039795,FALSE,TRUE,FALSE,0
392,-1.202369612,-1.014760773,-0.272073988,0.342389744,0.723461158,FALSE,FALSE,TRUE,0
393,-1.252365645,-1.082161659,-1.052996578,1.225176236,0.770593201,FALSE,FALSE,TRUE,0
394,-1.252365645,-1.082161659,-0.060109285,-0.00871852,0.817725245,FALSE,TRUE,FALSE,0
395,-1.302361679,-1.149562545,0.17974551,-0.229415143,0.849146607,FALSE,TRUE,FALSE,0
396,-1.302361679,-1.149562545,-0.272073988,0.262136427,0.88056797,FALSE,TRUE,FALSE,0
397,-1.302361679,-1.149562545,1.312083266,-1.112201635,0.911989332,FALSE,FALSE,TRUE,0
398,-1.302361679,-1.149562545,-0.205137766,0.362453073,0.959121376,TRUE,FALSE,FALSE,0
399,-1.302361679,-1.082161659,-0.818719801,0.974384619,1.037674781,FALSE,TRUE,FALSE,0
400,-1.302361679,-1.014760773,3.130517297,-2.316001397,1.069096144,FALSE,TRUE,FALSE,0
401,-1.252365645,-1.014760773,1.022026304,-0.961726665,1.100517506,FALSE,TRUE,FALSE,0
402,-1.302361679,-0.947359888,0.77659349,-0.771125036,1.131938869,FALSE,TRUE,FALSE,0
403,-1.352357712,-0.947359888,-1.482504003,1.987582752,1.163360231,FALSE,TRUE,FALSE,0
404,-1.352357712,-0.947359888,-1.348631559,0.593181361,1.194781593,FALSE,TRUE,FALSE,0
405,-1.352357712,-1.014760773,-1.052996578,1.766886129,1.226202956,FALSE,TRUE,FALSE,0
406,-1.302361679,-0.947359888,-0.556552932,1.195081242,1.257624318,FALSE,TRUE,FALSE,0
407,-1.302361679,-1.014760773,0.341508047,0.211978103,1.28904568,FALSE,FALSE,TRUE,0
408,-1.302361679,-0.947359888,-0.584443024,0.442706391,1.336177724,FALSE,FALSE,TRUE,0
409,-1.302361679,-0.947359888,-0.444992562,0.131724786,1.383309767,FALSE,TRUE,FALSE,0
410,-1.252365645,-0.947359888,-0.372478321,0.492864714,1.41473113,FALSE,FALSE,TRUE,0
411,-1.252365645,-0.879959002,-0.612333117,0.432674726,1.461863173,FALSE,TRUE,FALSE,0
412,-1.252365645,-0.947359888,-0.841031875,0.823909649,1.493284536,FALSE,TRUE,FALSE,0
413,-1.302361679,-1.082161659,0.190901547,-0.550428413,1.524705898,FALSE,TRUE,FALSE,0
414,-1.302361679,-1.082161659,0.274571825,-0.751061706,1.55612726,FALSE,TRUE,FALSE,0
415,-1.252365645,-1.082161659,-0.1549356,0.282199756,1.587548623,FALSE,TRUE,FALSE,0
416,-1.302361679,-1.014760773,-0.244183896,-0.219383478,1.618969985,FALSE,TRUE,FALSE,0
417,-1.302361679,-1.082161659,-0.807563764,1.014511278,1.650391348,FALSE,TRUE,FALSE,0
418,-1.302361679,-1.082161659,3.41499624,-2.235748079,-1.695983744,FALSE,TRUE,FALSE,0
419,-1.352357712,-1.149562545,-0.210715785,-0.179256819,-1.664562382,FALSE,FALSE,TRUE,0
420,-1.352357712,-1.149562545,-1.326319485,-0.038813514,-1.617430338,FALSE,FALSE,TRUE,0
421,-1.352357712,-1.149562545,0.659455101,-0.891505012,-1.570298295,FALSE,FALSE,TRUE,0
422,-1.352357712,-1.149562545,-1.147822893,1.526126177,-1.523166251,FALSE,TRUE,FALSE,0
423,-1.352357712,-1.149562545,-0.305542099,0.392548068,-1.491744889,FALSE,TRUE,FALSE,0
424,-1.352357712,-1.082161659,-0.606755098,0.573118032,-1.460323527,FALSE,TRUE,FALSE,0
425,-1.352357712,-1.082161659,0.704079249,-1.112201635,-1.428902164,FALSE,FALSE,TRUE,0
426,-1.302361679,-1.014760773,-0.210715785,0.492864714,-1.381770121,FALSE,TRUE,FALSE,0
427,-1.252365645,-1.014760773,-0.238605877,0.222009768,-1.350348758,FALSE,FALSE,TRUE,0
428,-1.202369612,-0.947359888,0.313617954,-0.30966846,-1.303216715,FALSE,FALSE,TRUE,0
429,-1.252365645,-0.947359888,-1.845075205,2.238374369,-1.256084671,FALSE,TRUE,FALSE,0
430,-1.252365645,-0.947359888,0.319195973,-0.289605131,-1.224663309,FALSE,TRUE,FALSE,0
431,-1.252365645,-1.014760773,-0.517506802,0.191914774,-1.193241946,FALSE,TRUE,FALSE,0
432,-1.202369612,-1.014760773,-0.405946432,-0.028781849,-1.161820584,FALSE,FALSE,TRUE,0
433,-1.202369612,-1.014760773,1.724856635,-1.633848198,-1.114688541,FALSE,FALSE,TRUE,0
434,-1.252365645,-1.014760773,-0.305542099,0.472801385,-1.067556497,FALSE,FALSE,TRUE,0
435,-1.302361679,-1.149562545,-0.255339933,0.121693121,-1.020424453,FALSE,TRUE,FALSE,0
436,-1.352357712,-1.149562545,-0.193981729,-0.369858448,-0.989003091,FALSE,TRUE,FALSE,0
437,-1.352357712,-1.149562545,-0.0043291,-0.149161825,-0.957581729,FALSE,TRUE,FALSE,0
438,-1.302361679,-1.082161659,-1.103198745,1.225176236,-0.926160366,FALSE,TRUE,FALSE,0
439,-1.302361679,-1.149562545,-0.021063156,-0.540396748,-0.894739004,FALSE,FALSE,TRUE,0
440,-1.302361679,-1.014760773,-0.835453857,-0.078940173,-0.84760696,FALSE,TRUE,FALSE,0
441,-1.252365645,-1.014760773,-0.813141783,0.663403014,-0.816185598,TRUE,FALSE,FALSE,0
442,-1.302361679,-1.014760773,-0.779673672,2.158121052,-0.737632192,FALSE,TRUE,FALSE,0
443,-1.302361679,-1.014760773,-0.389212377,0.512928044,-0.70621083,TRUE,FALSE,FALSE,0
444,-1.302361679,-1.082161659,0.241103714,-0.279573466,-0.627657424,FALSE,TRUE,FALSE,0
445,-1.252365645,-0.947359888,1.418065617,-1.332898258,-0.596236062,FALSE,TRUE,FALSE,0
446,-1.252365645,-0.947359888,-0.484038691,-0.099003502,-0.564814699,FALSE,TRUE,FALSE,0
447,-1.202369612,-0.879959002,-0.907968097,1.997614417,-0.533393337,FALSE,FALSE,TRUE,0
448,-1.252365645,-0.947359888,0.073763159,0.492864714,-0.486261293,FALSE,TRUE,FALSE,0
449,-1.202369612,-0.879959002,0.464224454,-0.209351813,-0.454839931,FALSE,TRUE,FALSE,0
450,-1.202369612,-0.879959002,-0.668113302,0.171851445,-0.423418569,FALSE,FALSE,TRUE,0
451,-1.252365645,-0.947359888,-0.550974913,0.613244691,-0.376286525,TRUE,FALSE,FALSE,0
452,-1.302361679,-0.947359888,0.581362842,-0.901536677,-0.297733119,FALSE,FALSE,TRUE,0
453,-1.302361679,-0.879959002,-0.160513618,-0.379890113,-0.250601076,FALSE,TRUE,FALSE,0
454,-1.302361679,-0.879959002,-0.394790395,0.663403014,-0.219179713,FALSE,TRUE,FALSE,0
455,-1.302361679,-0.879959002,-0.612333117,1.7468228,-0.187758351,FALSE,TRUE,FALSE,0
456,-1.352357712,-0.879959002,-0.33901021,0.763719661,-0.156336988,TRUE,FALSE,FALSE,0
457,-1.302361679,-0.947359888,-1.465769947,1.365619542,-0.077783583,FALSE,TRUE,FALSE,0
458,-1.352357712,-0.947359888,-0.294386062,0.262136427,-0.04636222,FALSE,TRUE,FALSE,0
459,-1.302361679,-0.947359888,-0.350166247,0.232041433,-0.014940858,FALSE,TRUE,FALSE,0
460,-1.352357712,-0.947359888,-0.60117708,0.201946439,0.016480505,TRUE,FALSE,FALSE,0
461,-1.302361679,-0.879959002,-0.762939616,0.021376474,0.09503391,FALSE,TRUE,FALSE,0
462,-1.302361679,-0.879959002,-0.590021043,0.342389744,0.126455273,FALSE,TRUE,FALSE,0
463,-1.302361679,-0.879959002,7.447903616,-3.590022812,0.157876635,FALSE,TRUE,FALSE,1
464,-1.352357712,-0.947359888,-0.1549356,-0.430048436,0.189297998,FALSE,TRUE,FALSE,0
465,-1.352357712,-0.947359888,-0.461726617,0.292231421,0.22071936,FALSE,FALSE,TRUE,0
466,-1.402353746,-1.014760773,0.062607122,0.151788115,0.267851403,FALSE,TRUE,FALSE,0
467,-1.402353746,-1.014760773,3.587914814,-2.356128056,0.299272766,FALSE,TRUE,FALSE,0
468,-1.352357712,-0.879959002,0.447490398,-0.841346688,0.330694128,FALSE,TRUE,FALSE,0
469,-1.352357712,-0.812558117,0.263415788,-0.730998377,0.362115491,FALSE,FALSE,TRUE,0
470,-1.352357712,-0.812558117,-0.221871822,0.422643062,0.409247534,TRUE,FALSE,FALSE,0
471,-1.352357712,-0.812558117,-0.668113302,0.242073097,0.48780094,TRUE,FALSE,FALSE,0
472,-1.302361679,-0.677756345,-0.233027859,0.181883109,0.566354346,FALSE,FALSE,TRUE,0
473,-1.302361679,-0.677756345,-0.104733433,-0.299636796,0.613486389,FALSE,FALSE,TRUE,0
474,-1.302361679,-0.61035546,-0.33901021,0.984416284,0.660618433,FALSE,TRUE,FALSE,0
475,-1.302361679,-0.61035546,-0.885656023,0.111661456,0.692039795,FALSE,TRUE,FALSE,0
476,-1.302361679,-0.677756345,0.174167492,-0.209351813,0.723461158,FALSE,TRUE,FALSE,0
477,-1.302361679,-0.677756345,-0.394790395,0.14175645,0.75488252,TRUE,FALSE,FALSE,0
478,-1.302361679,-0.677756345,1.641186357,-1.74419651,0.833435926,FALSE,TRUE,FALSE,0
479,-1.302361679,-0.745157231,-1.203603078,1.736791135,0.864857288,FALSE,FALSE,TRUE,0
480,-1.302361679,-0.677756345,0.246681732,-0.80122003,0.911989332,FALSE,TRUE,FALSE,0
481,-1.352357712,-0.677756345,0.096075233,-0.048845179,0.943410694,FALSE,FALSE,TRUE,0
482,-1.352357712,-0.677756345,0.051451085,-0.259510137,0.990542738,FALSE,TRUE,FALSE,0
483,-1.302361679,-0.677756345,-1.198025059,1.696664476,1.0219641,FALSE,TRUE,FALSE,0
484,-1.302361679,-0.677756345,0.163011455,-0.63068173,1.053385463,FALSE,TRUE,FALSE,0
485,-1.302361679,-0.677756345,0.815639619,-0.931631671,1.084806825,FALSE,FALSE,TRUE,0
486,-1.302361679,-0.61035546,0.241103714,-0.409985107,1.131938869,FALSE,FALSE,TRUE,0
487,-1.302361679,-0.61035546,-0.422680488,-0.500270089,1.179070912,FALSE,FALSE,TRUE,0
488,-1.302361679,-0.542954574,0.252259751,0.282199756,1.226202956,FALSE,TRUE,FALSE,0
489,-1.252365645,-0.542954574,-1.069730634,1.586316165,1.257624318,FALSE,FALSE,TRUE,0
490,-1.302361679,-0.542954574,-0.444992562,-0.209351813,1.304756362,FALSE,TRUE,FALSE,0
491,-1.302361679,-0.542954574,-0.662535283,0.563086367,1.336177724,FALSE,TRUE,FALSE,0
492,-1.252365645,-0.475553688,-0.751783579,0.352421409,1.367599086,FALSE,TRUE,FALSE,0
493,-1.252365645,-0.475553688,-0.383634358,-0.119066831,1.399020449,FALSE,TRUE,FALSE,0
494,-1.202369612,-0.408152803,-1.186869022,0.984416284,1.430441811,FALSE,TRUE,FALSE,0
495,-1.252365645,-0.475553688,-0.444992562,0.974384619,1.461863173,TRUE,FALSE,FALSE,0
496,-1.252365645,-0.542954574,-0.048953248,0.001313145,1.540416579,FALSE,FALSE,TRUE,0
497,-1.302361679,-0.677756345,-0.188403711,-0.078940173,1.587548623,FALSE,TRUE,FALSE,0
498,-1.252365645,-0.61035546,0.40286625,-0.981789994,1.618969985,FALSE,TRUE,FALSE,0
499,-1.252365645,-0.61035546,-0.132623526,-0.490238425,1.650391348,FALSE,TRUE,FALSE,0
500,-1.252365645,-0.542954574,1.479423821,-1.262676605,1.68181271,FALSE,FALSE,TRUE,0
501,-1.202369612,-0.475553688,-0.417102469,0.623276355,1.728944753,FALSE,FALSE,TRUE,0
502,-1.202369612,-0.542954574,-0.829875838,0.332358079,1.776076797,FALSE,TRUE,FALSE,0
503,-1.202369612,-0.542954574,-0.539818876,0.813877984,-1.695983744,FALSE,FALSE,TRUE,0
504,-1.202369612,-0.475553688,-0.054531267,0.191914774,-1.648851701,FALSE,FALSE,TRUE,0
505,-1.202369612,-0.475553688,0.397288232,-0.500270089,-1.601719657,FALSE,TRUE,FALSE,0
506,-1.202369612,-0.475553688,0.023560992,-0.570491742,-1.570298295,FALSE,TRUE,FALSE,0
507,-1.102377544,-0.408152803,-0.523084821,0.823909649,-1.538876933,TRUE,FALSE,FALSE,0
508,-1.152373578,-0.475553688,1.975867467,-1.543563216,-1.460323527,FALSE,TRUE,FALSE,0
509,-1.202369612,-0.475553688,-0.690425376,0.131724786,-1.428902164,FALSE,FALSE,TRUE,0
510,-1.252365645,-0.475553688,0.140699381,-0.249478472,-1.381770121,FALSE,TRUE,FALSE,0
511,-1.252365645,-0.475553688,-0.333432192,-0.058876843,-1.350348758,FALSE,TRUE,FALSE,0
512,-1.252365645,-0.542954574,-0.629067172,0.48283305,-1.318927396,FALSE,TRUE,FALSE,0
513,-1.302361679,-0.542954574,-0.617911135,-0.119066831,-1.287506034,FALSE,TRUE,FALSE,0
514,-1.302361679,-0.542954574,0.453068417,-0.680840054,-1.256084671,FALSE,TRUE,FALSE,0
515,-1.252365645,-0.542954574,0.982980174,-1.202486617,-1.224663309,FALSE,TRUE,FALSE,0
516,-1.252365645,-0.475553688,1.077806489,-1.011884988,-1.193241946,FALSE,TRUE,FALSE,0
517,-1.252365645,-0.408152803,-0.82429782,1.827076117,-1.161820584,FALSE,FALSE,TRUE,0
518,-1.202369612,-0.340751917,2.148786041,-1.944829804,-1.114688541,FALSE,TRUE,FALSE,0
519,-1.152373578,-0.340751917,2.723321946,-2.025083121,-1.083267178,FALSE,FALSE,TRUE,0
520,-1.202369612,-0.340751917,0.436334361,-0.379890113,-1.036135135,FALSE,TRUE,FALSE,0
521,-1.252365645,-0.408152803,-0.233027859,-0.420016772,-1.004713772,FALSE,TRUE,FALSE,0
522,-1.252365645,-0.340751917,-0.506350765,0.372484738,-0.97329241,FALSE,FALSE,TRUE,0
